iter,train_loss,val_loss,lr
0,4.170355319976807,4.16703987121582,9.900990099009901e-06
250,2.443903923034668,2.4470064640045166,0.0009862301196726987
500,2.3042545318603516,2.3111672401428223,0.0009051132292283772
750,2.1491892337799072,2.187882423400879,0.0007641763268666832
1000,2.052138566970825,2.102916717529297,0.0005871607054625496
1250,1.978499412536621,2.0566256046295166,0.00040388523885789244
1500,1.9216536283493042,2.0020852088928223,0.0002452232927684166
1750,1.8899567127227783,1.9826301336288452,0.00013790200300522413
2000,1.8622920513153076,1.968386173248291,0.0001
