iter,train_loss,val_loss,lr
0,4.183213233947754,4.180046558380127,9.900990099009901e-06
250,2.469984769821167,2.4583611488342285,0.0009862301196726987
500,2.3590869903564453,2.3716506958007812,0.0009051132292283772
750,2.229966640472412,2.255011796951294,0.0007641763268666832
1000,2.132464647293091,2.180459499359131,0.0005871607054625496
1250,2.0712924003601074,2.1151576042175293,0.00040388523885789244
1500,2.0080230236053467,2.066443920135498,0.0002452232927684166
1750,1.9779549837112427,2.043403387069702,0.00013790200300522413
2000,1.9521126747131348,2.035853385925293,0.0001
