iter,train_loss,val_loss,lr
0,4.186830520629883,4.181417465209961,9.900990099009901e-06
250,2.429104804992676,2.4228618144989014,0.0009397114317029975
500,2.277463436126709,2.280172824859619,0.0006281416799501188
750,2.149423122406006,2.1855859756469727,0.0002607455756410573
1000,2.094965934753418,2.122764825820923,0.0001
