iter,train_loss,val_loss,lr
0,4.183213233947754,4.180046558380127,9.900990099009901e-06
250,2.469266653060913,2.4584057331085205,0.0009397114317029975
500,2.3733694553375244,2.3824143409729004,0.0006281416799501188
750,2.2490105628967285,2.2680246829986572,0.0002607455756410573
1000,2.207712411880493,2.2390077114105225,0.0001
