iter,train_loss,val_loss,lr
0,4.180987358093262,4.176578521728516,9.900990099009901e-06
250,2.4758520126342773,2.484147310256958,0.0009397114317029975
500,2.1975769996643066,2.2320175170898438,0.0006281416799501188
750,2.0048651695251465,2.0829102993011475,0.0002607455756410573
1000,1.9094585180282593,2.0000662803649902,0.0001
