iter,train_loss,val_loss,lr
0,4.183216571807861,4.180157661437988,9.900990099009901e-06
250,2.507014513015747,2.503375768661499,0.0009397114317029975
500,2.446204423904419,2.4371347427368164,0.0006281416799501188
750,2.3712005615234375,2.385345458984375,0.0002607455756410573
1000,2.3324832916259766,2.3485159873962402,0.0001
