iter,train_loss,val_loss,lr
0,4.180987358093262,4.176578521728516,9.900990099009901e-06
250,2.497811794281006,2.509544610977173,0.0009862301196726987
500,2.3628323078155518,2.380847692489624,0.0009051132292283772
750,2.124974012374878,2.181542158126831,0.0007641763268666832
1000,1.9759771823883057,2.048060894012451,0.0005871607054625496
1250,1.8757516145706177,1.9892239570617676,0.00040388523885789244
1500,1.811751127243042,1.9226622581481934,0.0002452232927684166
1750,1.7647976875305176,1.8970905542373657,0.00013790200300522413
2000,1.7458348274230957,1.8837170600891113,0.0001
