iter,train_loss,val_loss,lr
0,4.284481048583984,4.279442310333252,9.900990099009901e-06
250,2.34200382232666,2.3533339500427246,0.0009397114317029975
500,2.040956735610962,2.113206624984741,0.0006281416799501188
750,1.8786357641220093,1.980099081993103,0.0002607455756410573
1000,1.8040401935577393,1.9367398023605347,0.0001
