iter,train_loss,val_loss,lr
0,4.1933979988098145,4.189444541931152,9.900990099009901e-06
250,2.499828577041626,2.51865291595459,0.0009397114317029975
500,2.438889980316162,2.444767951965332,0.0006281416799501188
750,2.343196153640747,2.3563899993896484,0.0002607455756410573
1000,2.2890572547912598,2.2959401607513428,0.0001
