iter,train_loss,val_loss,lr
0,4.170062065124512,4.165510654449463,9.900990099009901e-06
250,2.5335302352905273,2.5251543521881104,0.0009862301196726987
500,2.4439001083374023,2.4441025257110596,0.0009051132292283772
750,2.3722963333129883,2.3708243370056152,0.0007641763268666832
1000,2.2983198165893555,2.298190116882324,0.0005871607054625496
1250,2.2155654430389404,2.2398171424865723,0.00040388523885789244
1500,2.1703505516052246,2.200927734375,0.0002452232927684166
1750,2.156768560409546,2.179435968399048,0.00013790200300522413
2000,2.137502431869507,2.1598143577575684,0.0001
