iter,train_loss,val_loss,lr
0,4.183174133300781,4.179990768432617,9.900990099009901e-06
250,2.4558017253875732,2.4474947452545166,0.0009862301196726987
500,2.3159279823303223,2.3353426456451416,0.0009051132292283772
750,2.148953437805176,2.1814277172088623,0.0007641763268666832
1000,2.0301175117492676,2.099261999130249,0.0005871607054625496
1250,1.945851445198059,2.0277838706970215,0.00040388523885789244
1500,1.879064917564392,1.9781357049942017,0.0002452232927684166
1750,1.8413479328155518,1.9525647163391113,0.00013790200300522413
2000,1.8151458501815796,1.9464668035507202,0.0001
